start_s,end_s,start_latency_ms,peak_latency_ms,end_latency_ms,duration_ms,peak_width_ms,min_amplitude,max_amplitude,signed_peak_amplitude,absolute_peak_amplitude,p2p_amplitude,prominence,auc_abs,rms,baseline_median,baseline_noise,amplitude_noise_ratio,p2p_noise_ratio,prominence_noise_ratio,label,polarity,candidate_rank,score,stimulus_index,stimulus_s,component_rank,auto_label
309.00475,309.00625,13.752685546876364,14.752685546852717,15.252685546897737,1.5,0.7229721240774637,-0.09203124791383743,0.11359375156462193,0.11359375156462193,0.11359375156462193,0.20562499947845936,0.0853125024586916,0.11320312740281224,0.07809175754668524,-0.13453125208616257,0.12115620814561844,0.9375809403682629,1.6971891298489412,0.704152958931778,er,1,1,1.001076114963172,339,308.9909973144531,1,er_auto
309.00775,309.01075,16.752685546862267,18.002685546889552,19.75268554684817,3.0,1.9362743234202653,-1.6307813003659248,-1.2920312955975533,-1.6307813003659248,1.6307813003659248,0.3387500047683716,0.26875007152557373,4.575000010430813,1.5133860765717877,-0.13453125208616257,0.12115620814561844,13.46015466583337,2.7959772755616927,2.218211312808348,mr,-1,1,0.5347294765422913,339,308.9909973144531,1,mr_auto
309.0175,309.02225,26.502685546859084,29.2526855468509,31.252685546860448,4.75,2.924429258939792,-0.39265627413988113,-0.274531252682209,-0.274531252682209,0.39265627413988113,0.11812502145767212,0.11406248807907104,1.5274999868124723,0.3271603284748392,-0.13453125208616257,0.12115620814561844,3.240909237337182,0.9749811690680917,0.941449801251444,lr,1,2,1.4861106166786995,339,308.9909973144531,1,lr_auto
314.00225,314.00525,11.496826171878638,12.996826171900011,14.49682617186454,3.0,1.829410045744592,-0.11796875298023224,-0.059843748807907104,-0.059843748807907104,0.11796875298023224,0.058125004172325134,0.04343750327825546,0.2343359449878335,0.0823917242845204,0.18140625208616257,0.04239309198260307,2.782735286886913,1.3710961256654268,1.024636355755343,er,1,1,1.7786927295662442,349,313.9907531738281,1,er_auto
314.00725,314.0105,16.49682617187409,17.746826171901375,19.74682617185408,3.25,2.063866394212048,-2.547031156718731,-2.06515621393919,-2.547031156718731,2.547031156718731,0.481874942779541,0.39343738555908203,7.769687509164214,2.3753077611529387,0.18140625208616257,0.04239309198260307,60.0812782838289,11.366827005147181,9.280695678450103,mr,-1,1,1.306816979488732,349,313.9907531738281,1,mr_auto
314.01575,314.02525,24.996826171900466,26.746826171859084,34.496826171903194,9.5,3.1980323817869687,-0.6614062413573265,-0.4414062425494194,-0.4414062425494194,0.6614062413573265,0.2199999988079071,0.17781251668930054,4.997382864356041,0.5313892444523154,0.18140625208616257,0.04239309198260307,15.60174571906076,5.1895247201640515,4.194374799608148,lr,1,1,3.7159843140970477,349,313.9907531738281,1,lr_auto
314.02175,314.024,30.99682617187227,31.996826171848625,33.24682617187591,2.25,1.4191172345701175,-0.5467187389731407,-0.5251562520861626,-0.5251562520861626,0.5467187389731407,0.02156248688697815,0.01812499761581421,1.1981250140815973,0.5337968093408677,0.18140625208616257,0.04239309198260307,12.896411028417052,0.5086320878841956,0.4275460167720769,lr,1,2,0.6387983184443082,349,313.9907531738281,2,lr_auto
314.5045,314.506,13.746826171882276,14.746826171858629,15.246826171846806,1.5,0.8050438656678205,-0.8292187079787254,-0.6998437270522118,-0.6998437270522118,0.8292187079787254,0.12937498092651367,0.1053125262260437,1.1259765587747097,0.7613897545566155,-0.18953124433755875,0.13528725905790925,6.129318560765439,0.9562983375332865,0.7784363949672825,er,1,1,0.6369014196957835,350,314.4907531738281,1,er_auto
314.5075,314.5105,16.74682617186818,17.996826171895464,19.74682617185408,3.0,2.106702021614531,-2.1417187079787254,-1.7654687985777855,-2.1417187079787254,2.1417187079787254,0.37624990940093994,0.3621875047683716,6.05597660690546,2.003758515193637,-0.18953124433755875,0.13528725905790925,15.830897328343166,2.78111857702644,2.677173795156412,mr,-1,1,0.6908235341312357,350,314.4907531738281,1,mr_auto
314.51425,314.524,23.496826171879093,24.746826171849534,33.24682617187591,9.75,7.917084803092795,-0.007343761622905731,0.1510937437415123,0.1510937437415123,0.1510937437415123,0.15843750536441803,0.12437500059604645,0.9950390104204416,0.10477605330991176,-0.18953124433755875,0.13528725905790925,1.1168364618639892,1.171119190881082,0.919340087619102,lr,1,2,3.013856210932246,350,314.4907531738281,1,lr_auto
