source_index,source_label,label,stimulus_index,stimulus_s,annotation_onset_s,annotation_duration_ms,polarity,start_s,end_s,start_latency_ms,peak_latency_ms,end_latency_ms,duration_ms,peak_width_ms,min_amplitude,max_amplitude,signed_peak_amplitude,absolute_peak_amplitude,p2p_amplitude,prominence,auc_abs,rms,baseline_median,baseline_noise,amplitude_noise_ratio,p2p_noise_ratio,prominence_noise_ratio,bounds_inferred,component_rank,included_in_calibration,exclusion_reason,er_to_mr_ms,mr_to_lr_ms,auto_label
10,mr_auto,mr,270,274.492737,274.50925,2.999999999985903,-1,274.50925,274.51225,16.513000000031752,17.763000000002194,19.513000000017655,2.999999999985903,2.148944451284602,-1.1307811932638288,-0.9292187290266156,-1.1307811932638288,1.1307811932638288,0.20156246423721313,0.19374996423721313,3.1980859180912375,1.057984107398626,-0.03078124951571226,0.02849371919184923,39.685278908317954,7.073926112631554,6.799742881323694,False,1,True,,4.249999999956344,,mr_auto
11,lr_auto,lr,270,274.492737,274.5395,7.000000000005002,1,274.5395,274.5465,46.762999999998556,50.51300000002357,53.76300000000356,7.000000000005002,3.999999740849392,0.3860937459394336,0.5273437602445483,0.5273437602445483,0.5273437602445483,0.14125001430511475,0.13875001668930054,3.2696875082328916,0.4664941103916403,-0.03078124951571226,0.02849371919184923,18.507368472817603,4.957233324090595,4.869494773746162,False,1,True,,,32.75000000002137,lr_auto
12,er_auto,er,284,281.492737,281.504,4.249999999956344,1,281.504,281.50825,11.263000000042211,13.51300000004585,15.512999999998556,4.249999999956344,3.0717114074506173,0.9639062564820051,1.153593746945262,1.153593746945262,1.153593746945262,0.18968749046325684,0.1878124475479126,4.6437890524975955,1.0873782162873087,0.03890624828636646,0.13737216055803,8.397580283073077,1.380829199254876,1.367179833126197,False,1,True,,,,er_auto
13,mr_auto,mr,284,281.492737,281.51,2.4999999999977263,-1,281.51,281.5125,17.263000000014017,18.263000000047214,19.763000000011743,2.4999999999977263,1.7189306730119012,-0.4798437375575304,-0.25109374709427357,-0.4798437375575304,0.4798437375575304,0.22874999046325684,0.21156248450279236,1.0125390598550439,0.3995789759122253,0.03890624828636646,0.13737216055803,3.4930202422988783,1.6651844852263655,1.540068116009737,False,1,True,,4.750000000001364,,mr_auto
14,lr_auto,lr,284,281.492737,281.5185,2.250000000003638,1,281.5185,281.52075,25.763000000040392,26.763000000016746,28.01300000004403,2.250000000003638,1.4705594436969835,0.5095312278717756,0.5298437755554914,0.5298437755554914,0.5298437755554914,0.02031254768371582,0.01406252384185791,1.1796484324149787,0.5231635121019383,0.03890624828636646,0.13737216055803,3.856995284948365,0.14786509581856078,0.10236807650642933,False,1,True,,,8.499999999969532,lr_auto
15,lr_auto,lr,284,281.492737,281.52375,10.74999999997317,1,281.52375,281.5345,31.013000000029933,33.01300000003948,41.7630000000031,10.74999999997317,3.311403486757349,0.5445312540978193,0.6448437254875898,0.6448437254875898,0.6448437254875898,0.10031247138977051,0.09468746185302734,6.441523449961096,0.5985585817964952,0.03890624828636646,0.13737216055803,4.694136882379374,0.7302241661067534,0.6892769355041817,False,2,True,,,14.74999999999227,lr_auto
16,lr_auto,lr,284,281.492737,281.54475,3.7499999999681677,1,281.54475,281.5485,52.01300000004494,53.51300000000947,55.76300000001311,3.7499999999681677,2.468299055318165,1.2245312612503767,1.3282812517136335,1.3282812517136335,1.3282812517136335,0.10374999046325684,0.09000003337860107,4.85378907667473,1.2908151324542785,0.03890624828636646,0.13737216055803,9.669217156648918,0.755247570117599,0.6551548218576823,False,3,True,,,35.249999999962256,lr_auto
17,er_auto,er,299,288.993256,289.0065,3.4999999999740794,1,289.0065,289.01,13.244000000042888,15.744000000040614,16.744000000016968,3.4999999999740794,2.260200556299079,-0.2979687452316284,-0.05328124761581421,-0.05328124761581421,0.2979687452316284,0.2446874976158142,0.09343749284744263,0.33421875163912773,0.12101372243315532,-0.1145312488079071,0.09127256106399,3.26460375120543,2.6808439991539954,1.0237194153228024,False,1,True,,,,er_auto
18,mr_auto,mr,299,288.993256,289.0115,2.0000000000095497,-1,289.0115,289.0135,18.24400000003834,19.244000000014694,20.24400000004789,2.0000000000095497,1.24204139582937,-1.2476562559604645,-1.1360937654972076,-1.2476562559604645,1.2476562559604645,0.11156249046325684,0.07187497615814209,2.433085933327675,1.210314514214749,-0.1145312488079071,0.09127256106399,13.669565545397035,1.2223004281105012,0.7874762723898093,False,1,True,,3.4999999999740794,,mr_auto
19,lr_auto,lr,299,288.993256,289.02625,4.750000000001364,1,289.02625,289.031,32.99400000003061,34.49400000005198,37.744000000031974,4.750000000001364,2.7991594543180303,0.16984374821186066,0.3479687422513962,0.3479687422513962,0.3479687422513962,0.17812499403953552,0.1731249950826168,1.3046484277583659,0.27611914285106165,-0.1145312488079071,0.09127256106399,3.812413481061848,1.9515722136322484,1.8967912488096081,False,1,True,,,15.25000000003729,lr_auto
20,lr_auto,lr,299,288.993256,289.04425,4.9999999999954525,1,289.04425,289.04925,50.99400000000287,52.99400000001242,55.99399999999832,4.9999999999954525,2.9953145936424295,0.3529687523841858,0.40171873569488525,0.40171873569488525,0.40171873569488525,0.04874998331069946,0.04656249284744263,1.9075390584766865,0.3804586409573111,-0.1145312488079071,0.09127256106399,4.40130890392399,0.5341143355944783,0.5101477629711548,False,2,True,,,33.749999999997726,lr_auto
21,er_auto,er,321,299.991241,300.00325,2.4999999999977263,1,300.00325,300.00575,12.008999999977732,14.25899999998137,14.508999999975458,2.4999999999977263,1.6829184710162624,0.05531249940395355,0.14749999716877937,0.14749999716877937,0.14749999716877937,0.09218749776482582,0.059999998193234205,0.3085546852671541,0.12170683239531999,-0.08312499895691872,0.11142665526964701,1.323740686748935,0.8273379250390009,0.5384707819510257,False,1,True,,,,er_auto
22,mr_auto,mr,321,299.991241,300.0075,1.7500000000154614,-1,300.0075,300.00925,16.25899999999092,17.259000000024116,18.00900000000638,1.7500000000154614,1.127075316261793,-1.4243750534951687,-1.2775000296533108,-1.4243750534951687,1.4243750534951687,0.1468750238418579,0.11000001430511475,2.4155469173565507,1.370662885148162,-0.08312499895691872,0.11142665526964701,12.783072865718273,1.3181318553126053,0.9871965916855364,False,1,True,,3.0000000000427463,,mr_auto
23,lr_auto,lr,321,299.991241,300.017,6.500000000016826,1,300.017,300.0235,25.758999999993648,28.008999999997286,32.259000000010474,6.500000000016826,4.4729886725888655,-0.36781251057982445,-0.25749998912215233,-0.25749998912215233,0.36781251057982445,0.11031252145767212,0.10093751549720764,1.9087499920278788,0.29808102943521175,-0.08312499895691872,0.11142665526964701,3.300938269121839,0.9900011912833716,0.9058650755776868,False,1,True,,,10.74999999997317,lr_auto
24,lr_auto,lr,321,299.991241,300.0325,5.499999999983629,1,300.0325,300.038,41.259000000025026,43.25899999997773,46.759000000008655,5.499999999983629,3.3261250029807883,0.6846874989569187,0.938749972730875,0.938749972730875,0.938749972730875,0.2540624737739563,0.22968745231628418,4.638281254097819,0.8405521531347588,-0.08312499895691872,0.11142665526964701,8.42482411824304,2.280087050617625,2.0613330962905767,False,2,True,,,25.999999999953616,lr_auto
25,er_auto,er,322,300.491241,300.503,3.2500000000368345,1,300.503,300.50625,11.758999999983644,13.009000000010928,15.009000000020478,3.2500000000368345,1.4945902355728773,0.3571875113993883,0.3784374911338091,0.3784374911338091,0.3784374911338091,0.021249979734420776,0.01656249165534973,1.2007421986199915,0.3688075429461361,-0.040312500670552254,0.10216040823832154,3.7043459169719024,0.2080060181910047,0.1621224106379104,False,1,True,,,,er_auto
26,mr_auto,mr,322,300.491241,300.50875,2.4999999999977263,-1,300.50875,300.51125,17.509000000018204,18.508999999994558,20.00900000001593,2.4999999999977263,1.6884084326449158,-2.116562394425273,-1.848125008866191,-2.116562394425273,2.116562394425273,0.26843738555908203,0.255312442779541,5.060156296007335,2.0108026793120435,-0.040312500670552254,0.10216040823832154,20.718029919063362,2.6276068213516406,2.4991329535796667,False,1,True,,5.499999999983629,,mr_auto
27,lr_auto,lr,322,300.491241,300.527,14.499999999998181,1,300.527,300.5415,35.75899999998455,40.50899999998592,50.258999999982734,14.499999999998181,7.749999909099273,-0.21375000290572643,-0.013437500223517418,-0.013437500223517418,0.21375000290572643,0.20031250268220901,0.16187500208616257,1.3558203065767884,0.10924849654203073,-0.040312500670552254,0.10216040823832154,2.092297853852412,1.9607645088390466,1.5845179642248277,False,1,False,duration_ms_outlier,,21.99999999999136,lr_auto
28,er_auto,er,323,300.991241,301.00275,3.249999999979991,1,301.00275,301.006,11.508999999989555,13.259000000005017,14.758999999969546,3.249999999979991,2.5219201882435236,0.10046875476837158,0.3020312488079071,0.3020312488079071,0.3020312488079071,0.20156249403953552,0.18781249597668648,0.8190234474604949,0.25102370913738586,-0.15703125298023224,0.1056352486744523,2.8591900203568397,1.9080988265641585,1.7779339598611519,False,1,True,,,,er_auto
29,mr_auto,mr,323,300.991241,301.0085,2.7499999999918145,-1,301.0085,301.01125,17.259000000024116,18.508999999994558,20.00900000001593,2.7499999999918145,1.7880903205307974,-2.117343708872795,-1.8339062184095383,-2.117343708872795,2.117343708872795,0.28343749046325684,0.25218749046325684,5.555038932710886,2.007998839932447,-0.15703125298023224,0.1056352486744523,20.043912760579044,2.683171517272205,2.3873422330878458,False,1,True,,5.249999999989541,,mr_auto
30,lr_auto,lr,323,300.991241,301.017,6.250000000022737,1,301.017,301.02325,25.758999999993648,30.259000000000924,32.009000000016385,6.250000000022737,4.636378552947141,-0.2695312350988388,-0.11734373867511749,-0.11734373867511749,0.2695312350988388,0.1521874964237213,0.14656251668930054,1.0187890529632568,0.173737573553389,-0.15703125298023224,0.1056352486744523,2.551527435027703,1.4406885801228544,1.387439500814527,False,1,True,,,11.750000000006366,lr_auto
31,lr_auto,lr,323,300.991241,301.03425,6.000000000028649,1,301.03425,301.04025,43.008999999983644,46.25900000002048,49.00900000001229,6.000000000028649,4.2715559759625945,-0.1301562339067459,0.10515625402331352,0.10515625402331352,0.1301562339067459,0.23531248793005943,0.23218750581145287,0.42359374836087227,0.08027526439520774,-0.15703125298023224,0.1056352486744523,1.232128816280469,2.2275943956476842,2.198011636504123,False,2,True,,,27.75000000002592,lr_auto
32,er_auto,er,324,301.491241,301.50325,1.5000000000213731,1,301.50325,301.50475,12.008999999977732,13.259000000005017,13.508999999999105,1.5000000000213731,0.9434210549692372,0.006250001490116119,0.05375000089406967,0.05375000089406967,0.05375000089406967,0.04749999940395355,0.044999999925494194,0.05335937648487743,0.036317863722260195,-0.034062501043081284,0.11513315415121614,0.4668507632777462,0.41256577876401224,0.39085179466542797,False,1,True,,,,er_auto
33,mr_auto,mr,324,301.491241,301.5075,1.7500000000154614,-1,301.5075,301.50925,16.25899999999092,17.008999999973184,18.00900000000638,1.7500000000154614,1.0822031742921376,-1.5109374560415745,-1.405312541872263,-1.5109374560415745,1.5109374560415745,0.10562491416931152,0.06968748569488525,2.591054699383676,1.473829230839015,-0.034062501043081284,0.11513315415121614,13.123391495529653,0.9174152740624436,0.6052773087703092,False,1,True,,3.7499999999681677,,mr_auto
34,lr_auto,lr,324,301.491241,301.54325,2.4999999999977263,1,301.54325,301.54575,52.008999999998196,53.25900000002548,54.50899999999592,2.4999999999977263,1.6064036646643636,-0.06531250104308128,0.018437501043081284,0.018437501043081284,0.06531250104308128,0.08375000208616257,0.07187499850988388,0.05289062624797225,0.03120266301315868,-0.034062501043081284,0.11513315415121614,0.5672779619786991,0.7274186371734863,0.6242771601261188,False,1,True,,,36.250000000052296,lr_auto
35,er_auto,er,334,306.490997,306.50425,2.0000000000095497,1,306.50425,306.50625,13.253000000020165,14.502999999990607,15.253000000029715,2.0000000000095497,1.4237850248043655,-0.013125000521540642,0.1178125012665987,0.1178125012665987,0.1178125012665987,0.13093750178813934,0.08031250163912773,0.18101562652736902,0.09034691617593738,-0.017812499776482582,0.09636899646520614,1.2225145595361129,1.3587098194533354,0.8333852648151673,False,1,True,,,,er_auto
36,mr_auto,mr,334,306.490997,306.50875,2.4999999999977263,-1,306.50875,306.51125,17.75300000002744,18.753000000003794,20.253000000025168,2.4999999999977263,1.6778112929308604,-2.6628124620765448,-2.4356250669807196,-2.6628124620765448,2.6628124620765448,0.2271873950958252,0.20812487602233887,6.463320231996477,2.5737678740749526,-0.017812499776482582,0.09636899646520614,27.63142255027994,2.3574739120361268,2.1596663206665436,False,1,True,,4.250000000013188,,mr_auto
37,lr_auto,lr,334,306.490997,306.52475,1.5000000000213731,1,306.52475,306.52625,33.75299999999015,34.50300000002926,35.253000000011525,1.5000000000213731,0.9914283538351167,-0.10812500678002834,-0.08499999903142452,-0.08499999903142452,0.10812500678002834,0.02312500774860382,0.017812497913837433,0.13792968913912773,0.09423971927814156,-0.017812499776482582,0.09636899646520614,1.1219895479462287,0.23996314786730258,0.18483639518098133,False,1,True,,,15.750000000025466,lr_auto
38,er_auto,er,336,307.490997,307.5025,0.9999999999763531,1,307.5025,307.5035,11.503000000004704,12.252999999986969,12.502999999981057,0.9999999999763531,0.4542855656386863,0.22156249731779099,0.2815624959766865,0.2815624959766865,0.2815624959766865,0.05999999865889549,0.047187498304992914,0.2558203096850775,0.2511461200287834,-0.2368749976158142,0.1429319190636277,1.9699063569652755,0.419780263582593,0.3301396819837484,False,1,True,,,,er_auto
39,mr_auto,mr,336,307.490997,307.508,2.7499999999918145,-1,307.508,307.51075,17.002999999988333,18.253000000015618,19.752999999980148,2.7499999999918145,1.8502846234855068,-1.5490625500679016,-1.2893750071525574,-1.5490625500679016,1.5490625500679016,0.25968754291534424,0.2418750524520874,4.016992226243019,1.4498203594258,-0.2368749976158142,0.1429319190636277,10.837765001800049,1.8168617941786782,1.6922395923643485,False,1,True,,6.000000000028649,,mr_auto
40,lr_auto,lr,336,307.490997,307.5155,9.25000000000864,1,307.5155,307.52475,24.502999999981512,26.252999999996973,33.75299999999015,9.25000000000864,3.0275629022022263,-0.21531251072883606,0.01812499761581421,0.01812499761581421,0.21531251072883606,0.23343750834465027,0.22031250596046448,1.0138281509280205,0.12784793728968083,-0.2368749976158142,0.1429319190636277,1.5063990754436547,1.633207682888054,1.5413807314963004,False,1,True,,,7.999999999981355,lr_auto
41,lr_auto,lr,336,307.490997,307.52225,2.0000000000095497,1,307.52225,307.52425,31.252999999992426,32.7530000000138,33.253000000001975,2.0000000000095497,1.3157230604362833,-0.1496874988079071,-0.12843748927116394,-0.12843748927116394,0.1496874988079071,0.021250009536743164,0.02000001072883606,0.2721875049173832,0.1377459545789098,-0.2368749976158142,0.1429319190636277,1.047264318484887,0.14867224673086135,0.13992683271769993,False,2,True,,,14.499999999998181,lr_auto
42,lr_auto,lr,336,307.490997,307.53,2.250000000003638,1,307.53,307.53225,39.00299999997969,40.00300000001289,41.25299999998333,2.250000000003638,1.413096374141564,-0.2409375011920929,-0.20343750715255737,-0.20343750715255737,0.2409375011920929,0.03749999403953552,0.026250004768371582,0.4822656251490116,0.21674307117839603,-0.2368749976158142,0.1429319190636277,1.6856801669670225,0.2623626289019599,0.18365390278350707,False,3,True,,,21.74999999999727,lr_auto
43,er_auto,er,337,307.990997,308.0045,2.0000000000095497,1,308.0045,308.0065,13.503000000014254,15.002999999978783,15.503000000023803,2.0000000000095497,0.774946234250816,0.14343750476837158,0.3015625071711838,0.3015625071711838,0.3015625071711838,0.15812500240281224,0.06937499763444066,0.5130468887509778,0.2526792268437861,-0.3050000071525574,0.0750566417902708,4.017799091169488,2.1067423032948587,0.9243019135907221,False,1,True,,,,er_auto
44,mr_auto,mr,337,307.990997,308.00825,2.750000000048658,-1,308.00825,308.011,17.25299999998242,18.503000000009706,20.00300000003108,2.750000000048658,1.811498445992148,-1.8490625023841858,-1.4699999690055847,-1.8490625023841858,1.8490625023841858,0.3790625333786011,0.2775000333786011,4.787070259451866,1.7263614950471036,-0.3050000071525574,0.0750566417902708,24.635561334478332,5.050352964602487,3.6972082251430005,False,1,True,,3.500000000030923,,mr_auto
45,lr_auto,lr,337,307.990997,308.03475,5.000000000052296,1,308.03475,308.03975,43.75299999998106,46.25299999997878,48.75300000003335,5.000000000052296,2.931221702289375,0.21156250685453415,0.34312500804662704,0.34312500804662704,0.34312500804662704,0.1315625011920929,0.10968749970197678,1.4724219100899063,0.293973967025837,-0.3050000071525574,0.0750566417902708,4.57154756544283,1.7528428937670197,1.4613963146456013,False,1,True,,,27.749999999969077,lr_auto
46,er_auto,er,338,308.490997,308.50325,3.0000000000427463,1,308.50325,308.50625,12.252999999986969,14.502999999990607,15.253000000029715,3.0000000000427463,1.2173201874778545,0.5693749841302633,0.8993750270456076,0.8993750270456076,0.8993750270456076,0.33000004291534424,0.2459375262260437,2.2861328069120646,0.7562243249129494,0.057499999180436134,0.06926521689975634,12.984511812721564,4.7642966800051285,3.5506642039679925,False,1,True,,,,er_auto
47,mr_auto,mr,338,308.490997,308.509,2.250000000003638,-1,308.509,308.51125,18.00300000002153,19.002999999997883,20.253000000025168,2.250000000003638,1.504876239836457,-1.2350000087171793,-1.0643750373274088,-1.2350000087171793,1.2350000087171793,0.1706249713897705,0.15812504291534424,2.646328064147383,1.1670966044800772,0.057499999180436134,0.06926521689975634,17.830017200473442,2.463357209098276,2.2828924818670493,False,1,True,,4.500000000007276,,mr_auto
48,lr_auto,lr,338,308.490997,308.51575,5.749999999977717,1,308.51575,308.5215,24.753000000032443,29.002999999988788,30.50300000001016,5.749999999977717,4.185086877519698,-0.2049999926239252,-0.05499999923631549,-0.05499999923631549,0.2049999926239252,0.14999999338760972,0.13218750292435288,0.5651171830977546,0.11208028892902927,0.057499999180436134,0.06926521689975634,2.9596383552889205,2.1655890229102477,1.9084254527876587,False,1,True,,,9.999999999990905,lr_auto
49,lr_auto,lr,338,308.490997,308.53725,3.500000000030923,1,308.53725,308.54075,46.25299999997878,48.25299999998833,49.753000000009706,3.500000000030923,2.0172417762022055,0.24312499724328518,0.2949999924749136,0.2949999924749136,0.2949999924749136,0.05187499523162842,0.049062490463256836,0.9566015647724271,0.27196175617266577,0.057499999180436134,0.06926521689975634,4.2589918241626314,0.7489328345958143,0.708327969784058,False,2,True,,,29.24999999999045,lr_auto
50,er_auto,er,339,308.990997,309.00475,1.5000000000213731,1,309.00475,309.00625,13.753000000008342,14.752999999984695,15.253000000029715,1.5000000000213731,0.7229721240774637,-0.09203124791383743,0.11359375156462193,0.11359375156462193,0.11359375156462193,0.20562499947845936,0.0853125024586916,0.11320312740281224,0.07809175754668524,-0.13453125208616257,0.12115620814561844,0.9375809403682629,1.6971891298489412,0.704152958931778,False,1,True,,,,er_auto
