epoch_index,stim_sample,next_stim_sample,stim_time_s_x,isi_ms,baseline_median_uv,baseline_noise_uv,baseline_noise_outlier,candidate_found,er_found,er_detection_source,er_significant,stim_time_s_y,er_start_ms,er_peak_ms,er_end_ms,er_core_end_ms,er_rebound_ms,er_full_duration_ms,er_width_ms,er_min_uv,er_max_uv,er_depth_uv,er_p2p_uv,er_core_p2p_uv,er_prominence_uv,er_rebound_change_native,er_rebound_depth_ratio,er_morphology_score,effective_noise_uv,er_depth_noise_ratio,er_p2p_noise_ratio,er_prominence_noise_ratio,amplitude_unit,er_threshold_source,er_significance_reason
120,564727,566727,141.18175,500.0,-0.19062499701976776,0.18578830101191995,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
121,566727,568736,141.68175,502.25,-0.5193750262260437,0.08710279948711394,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
122,568736,570735,142.184,499.75,-0.09375,0.0722767473489046,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
123,570735,572736,142.68375,500.25,-0.21937499940395355,0.13065413295328615,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
124,572736,574735,143.184,499.75,0.1640625,0.08061636439561844,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
125,574735,576736,143.68375,500.25,0.6696875095367432,0.06810690568685532,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
126,576736,578727,144.184,497.75,0.07218749821186066,0.06393713030219078,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
127,578727,580727,144.68175,500.0,0.17406250536441803,0.10702518484890461,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
128,580727,582727,145.18175,500.0,0.5778124928474426,0.5286395554304123,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
129,582727,584735,145.68175,502.0,0.3634375035762787,0.19134806780219077,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
130,584735,586735,146.18375,500.0,0.24812500178813934,0.058377385604381556,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
131,586735,588727,146.68375,498.0,-0.19062499701976776,0.16354932222068308,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
132,588727,590736,147.18175,502.25,0.24124999344348907,0.16679249558150766,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
133,590736,592727,147.684,497.75,1.0325000286102295,0.8223797316849232,True,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
134,592727,594727,148.18175,500.0,-0.09718749672174454,0.11351155642457306,False,True,False,candidate_not_significant,False,148.18175,11.75,15.0,21.25,16.5,21.25,9.5,4.75,-0.6559374928474426,0.013749999925494194,0.5587499961256981,0.6696874927729368,0.2984375059604645,0.2659375071525574,0.6696874927729368,1.1985458566737635,5.713517183116292,0.12092456868588923,4.620649072374149,5.538059800837504,2.1992016183522662,native,matched_auto_manual_robust_mad,below_snr
135,594727,596727,148.68175,500.0,0.854687511920929,0.43088067802190777,False,True,False,candidate_not_significant,False,148.68175,10.5,14.75,24.25,19.75,24.25,13.75,9.25,-0.3621875047683716,0.6831250190734863,1.2168750166893005,1.045312523841858,0.6590625047683716,0.23781250417232513,1.045312523841858,0.8590138752998601,7.578151036832382,0.43088067802190777,2.824157774434781,2.425990714275449,0.5519219503275887,native,matched_auto_manual_robust_mad,below_snr
136,596727,598735,149.18175,502.0,-0.024687500670552254,0.12555768650583923,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
137,598735,600735,149.68375,500.0,-0.59375,0.07135016741752624,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
138,600735,602727,150.18375,498.0,-0.1887499988079071,0.06718030366301536,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
139,602727,604735,150.68175,502.0,-0.09593749791383743,0.08061636991873383,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
140,604735,606727,151.18375,498.0,0.34062498807907104,0.09775896577835083,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
141,606727,608727,151.68175,500.0,-0.2684375047683716,0.08941932663917541,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
142,608727,610727,152.18175,500.0,0.43968749046325684,0.16818248698711394,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
143,610727,612727,152.68175,500.0,-0.39250001311302185,0.04864782133698463,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
144,612727,614727,153.18175,500.0,-0.3306249976158142,0.08339625883698464,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
145,614727,616727,153.68175,500.0,-0.1862500011920929,0.10378200044184922,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
146,616727,618735,154.18175,502.0,-0.4596875011920929,0.16215933081507683,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
147,618735,620726,154.68375,497.75,-0.23906250298023224,0.16030610467493533,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
148,620726,622726,155.1815,500.0,-0.023125000298023224,0.4169812610462308,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
149,622726,624726,155.6815,500.0,0.11406250298023224,0.15613631686326115,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
150,624726,626726,156.1815,500.0,0.2953124940395355,0.062083882069587704,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
151,626726,628726,156.6815,500.0,-0.16468749940395355,0.14038369722068308,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
152,628726,630726,157.1815,500.0,-0.0637499988079071,0.0852495070695877,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
153,630726,632726,157.6815,500.0,0.21281249821186066,0.12092456868588923,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
154,632726,634726,158.1815,500.0,-0.2906250059604645,0.15242981073260306,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
155,634726,636726,158.6815,500.0,-0.5634375214576721,0.13621381137371064,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
156,636726,638726,159.1815,500.0,1.2612500190734863,0.10517195870876311,False,True,True,significant_er,True,159.1815,12.75,14.75,30.75,18.5,30.75,18.0,5.75,-1.9681249856948853,0.6328125,3.2293750047683716,2.6009374856948853,1.6509374976158142,2.1528124809265137,2.6009374856948853,0.8053996460164708,3.829571934184032,0.12092456868588923,26.7056979393238,21.508759666954184,17.8029370236466,native,matched_auto_manual_robust_mad,significant
157,638726,640735,159.6815,502.25,-0.8812500238418579,0.4053984375,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
158,640735,642726,160.18375,497.75,-0.2331250011920929,0.1575262544184923,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
159,642726,644726,160.6815,500.0,-0.5790625214576721,0.09636899646520614,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
160,644726,646726,161.1815,500.0,-0.34593749046325684,0.44478001767396924,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
161,646726,648726,161.6815,500.0,-0.05062500014901161,0.0954423751104623,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
162,648726,650726,162.1815,500.0,1.0303125381469727,0.21451373698711393,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
163,650726,652726,162.6815,500.0,-0.18531249463558197,0.07968976237177848,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
164,652726,654726,163.1815,500.0,0.2537499964237213,0.42161437058150764,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
165,654726,656735,163.6815,502.25,-0.42500001192092896,0.11397483258247375,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
166,656735,658735,164.18375,500.0,1.3146874904632568,0.8487884858608246,True,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
167,658735,660726,164.68375,497.75,-0.6934375166893005,0.11026842448711395,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
168,660726,662726,165.1815,500.0,-0.25312501192092896,0.08061638648808002,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
169,662726,664735,165.6815,502.25,-0.11218749731779099,0.16308601016253232,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
170,664735,666735,166.18375,500.0,-0.30156248807907104,0.08246961262822151,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
171,666735,668735,166.68375,500.0,0.7278125286102295,0.18347170758247375,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
172,668735,670726,167.18375,497.75,0.9934375286102295,0.1278741722345352,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
173,670726,672726,167.6815,500.0,0.574999988079071,0.6773629138827324,True,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
174,672726,674726,168.1815,500.0,2.603749990463257,0.4484865141391754,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
175,674726,676726,168.6815,500.0,-0.07374999672174454,0.5453188005700708,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
176,676726,678726,169.1815,500.0,-0.19812500476837158,0.34516780366301536,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
177,678726,680726,169.6815,500.0,1.3756250143051147,0.26825797991752626,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
178,680726,682726,170.1815,500.0,-0.5784375071525574,0.12787426060438156,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
179,682726,684726,170.6815,500.0,2.327812433242798,0.17513206844329832,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
180,684726,686734,171.1815,502.0,-0.19875000417232513,0.3150525060754269,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
181,686734,688735,171.6835,500.25,-0.07562500238418579,0.07644656691849232,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
182,688735,690735,172.18375,500.0,0.3218750059604645,0.246018912756443,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
183,690735,692735,172.68375,500.0,-0.21125000715255737,0.1431635695695877,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
184,692735,694734,173.18375,499.75,0.15281249582767487,0.3039329918257892,False,True,False,candidate_not_significant,False,173.18375,11.0,13.25,21.25,16.5,21.25,10.25,5.5,-0.3062500059604645,0.2006250023841858,0.45906250178813934,0.5068750083446503,0.25312500447034836,0.1459375023841858,0.5068750083446503,1.1041524985601563,6.219983841879799,0.3039329918257892,1.5104069453942945,1.6677196025997238,0.4801634120320687,native,matched_auto_manual_robust_mad,below_snr
185,694734,696735,173.6835,500.25,2.305312395095825,0.12787399549484252,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
186,696735,698734,174.18375,499.75,-0.2615624964237213,0.11351155366301537,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
187,698734,700734,174.6835,500.0,0.008124999701976776,0.3789896280929446,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
188,700734,702734,175.1835,500.0,0.4087499976158142,0.10748848586082457,False,True,True,significant_er,True,175.1835,12.5,16.75,21.5,18.75,21.5,9.0,6.25,-0.8184375166893005,0.6159374713897705,1.2271875143051147,1.434374988079071,0.6700000166893005,0.8265625163912773,1.434374988079071,1.16883114549228,3.983437310025736,0.12092456868588923,10.148372060708587,11.861733340599868,6.835356333073524,native,matched_auto_manual_robust_mad,significant
189,702734,704734,175.6835,500.0,1.3665624856948853,1.4881597446978092,True,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
190,704734,706734,176.1835,500.0,-0.08624999970197678,0.08988261660486459,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
191,706734,708734,176.6835,500.0,-0.08656249940395355,0.17142561616301535,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
192,708734,710734,177.1835,500.0,-0.7484375238418579,0.06903355189561844,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
193,710734,712734,177.6835,500.0,-0.24437500536441803,0.13389730631411076,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
194,712734,714734,178.1835,500.0,0.17499999701976776,0.11582812499999999,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
195,714734,716734,178.6835,500.0,-0.4140625,0.18347170758247375,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
196,716734,718734,179.1835,500.0,-0.2928124964237213,0.07459329659342766,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
197,718734,720734,179.6835,500.0,-0.6234375238418579,0.07737319103479386,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
198,720734,722734,180.1835,500.0,-0.008750000037252903,0.13760381244476882,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
199,722734,724734,180.6835,500.0,3.6103124618530273,0.41976101188659665,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
200,724734,726734,181.1835,500.0,-0.12468750029802322,0.10934175066277384,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
201,726734,728734,181.6835,500.0,-0.44874998927116394,0.4257841680586338,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
202,728734,730726,182.1835,498.0,1.4871875047683716,0.3030064174175262,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
203,730726,732734,182.6815,502.0,0.6728125214576721,0.14918659318685532,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
204,732734,734734,183.1835,500.0,-0.3268750011920929,0.09775892159342765,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
205,734734,736734,183.6835,500.0,-0.9115625023841858,0.11721809431314467,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
206,736734,738734,184.1835,500.0,0.3043749928474426,0.13297068219780922,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
207,738734,740734,184.6835,500.0,0.22437499463558197,0.07690986793041228,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
208,740734,742734,185.1835,500.0,-0.5274999737739563,0.0759833100914955,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
209,742734,744734,185.6835,500.0,0.0024999999441206455,0.05698743493175134,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
210,744734,746734,186.1835,500.0,-0.0043750000186264515,0.13158075223686172,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
211,746734,748734,186.6835,500.0,0.5737500190734863,0.11304827474355697,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
212,748734,750734,187.1835,500.0,-0.39906251430511475,0.069496875,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
213,750734,752734,187.6835,500.0,0.08124999701976776,0.12370444103479385,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
214,752734,754734,188.1835,500.0,-0.15468749403953552,0.08571283017396926,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
215,754734,756734,188.6835,500.0,2.380625009536743,0.3252452194690704,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
216,756734,758734,189.1835,500.0,0.24718749523162842,0.18625161307007074,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
217,758734,760734,189.6835,500.0,-0.31562501192092896,0.16262265391945838,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
218,760734,762734,190.1835,500.0,-0.4099999964237213,0.07737319103479386,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
219,762734,764734,190.6835,500.0,-0.2096875011920929,0.04077150530219078,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
220,764734,766734,191.1835,500.0,-0.01875000074505806,0.32709861682578917,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
221,766734,768734,191.6835,500.0,-0.1915625035762787,0.08710275530219078,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
222,768734,770734,192.1835,500.0,0.039374999701976776,0.10748849690705538,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
223,770734,772734,192.6835,500.0,-0.2265625,0.11675477120876311,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
224,772734,774734,193.1835,500.0,0.34718748927116394,0.08339621465206146,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
225,774734,776734,193.6835,500.0,-1.300937533378601,0.0931259114742279,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
226,776734,1011972,194.1835,58809.5,0.34375,0.08432286086082458,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
227,1011972,1013971,252.993,499.75,-0.09156250208616257,0.13111744052390567,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
228,1013971,1015972,253.49275,500.25,0.1693750023841858,0.16030612676739692,False,True,False,candidate_not_significant,False,253.49275,15.0,20.25,40.25,22.75,40.25,25.25,7.75,-0.18000000715255737,0.2809374928474426,0.34937500953674316,0.4609375,0.18906250689178705,0.20000000670552254,0.4609375,1.319320178656121,4.406384931713251,0.16030612676739692,2.179423934580391,2.8753579747380282,1.2476129935802214,native,matched_auto_manual_robust_mad,below_snr
229,1015972,1017972,253.993,500.0,-0.008437500335276127,0.08107968611922114,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
230,1017972,1019971,254.493,499.75,0.1784375011920929,0.13945706205815075,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
231,1019971,1021971,254.99275,500.0,-0.08624999970197678,0.1320440622238442,False,True,True,significant_er,True,254.99275,14.75,18.75,26.75,21.75,26.75,12.0,7.0,-0.6646875143051147,0.2084375023841858,0.578437514603138,0.8731250166893005,0.2981250286102295,0.5587500110268593,0.8731250166893005,1.5094543397454878,4.283233857807671,0.1320440622238442,4.3806401049867505,6.61237621733538,4.231542120232965,native,matched_auto_manual_robust_mad,significant
232,1021971,1023971,255.49275,500.0,-0.1340624988079071,0.06625367954671382,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
233,1023971,1025971,255.99275,500.0,0.3762499988079071,0.11721805012822151,False,True,False,candidate_not_significant,False,255.99275,13.75,18.25,23.0,20.25,23.0,9.25,6.5,-0.013437500223517418,0.28062498569488525,0.3896874990314245,0.29406248591840267,0.2143749948590994,0.29406248591840267,0.29406248591840267,0.7546110322997284,5.034324528273524,0.12092456868588923,3.222566789083759,2.4317844513653166,2.4317844513653166,native,matched_auto_manual_robust_mad,below_snr
234,1025971,1027971,256.49275,500.0,-0.11812499910593033,0.053280930872261524,False,True,True,significant_er,True,256.49275,18.5,20.0,40.0,23.0,40.0,21.5,4.5,-1.3606250286102295,0.4440625011920929,1.2425000295042992,1.8046875298023224,0.7015625238418579,0.8521875143051147,1.8046875298023224,1.452464778228062,5.012728581069069,0.12092456868588923,10.275000713310689,14.924076632351987,7.047265279223254,native,matched_auto_manual_robust_mad,significant
235,1027971,1029971,256.99275,500.0,-0.0871874988079071,0.1519664986744523,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
236,1029971,1031971,257.49275,500.0,-0.11437500268220901,0.11999793904647231,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
237,1031971,1033971,257.99275,500.0,0.0793749988079071,0.061157246907055374,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
238,1033971,1035971,258.49275,500.0,-0.04062499850988388,0.13389731736034155,False,True,False,candidate_not_significant,False,258.49275,21.0,22.0,39.25,25.25,39.25,18.25,4.25,-0.7878124713897705,0.676562488079071,0.7471874728798866,1.4643749594688416,0.3943749666213989,0.1915624737739563,1.4643749594688416,1.9598494522729313,8.483590692279138,0.13389731736034155,5.580302037486471,10.936551891685383,1.4306670032710778,native,matched_auto_manual_robust_mad,below_snr
239,1035971,1037971,258.99275,500.0,-0.10781250149011612,0.12972749779075382,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
240,1037971,1039971,259.49275,500.0,-0.2018750011920929,0.15057656249999998,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
241,1039971,1041971,259.99275,500.0,-0.01718750037252903,0.09729562886618077,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
242,1041971,1043971,260.49275,500.0,-0.28437501192092896,0.1450167736172676,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
243,1043971,1045971,260.99275,500.0,0.24843749403953552,0.26594136439561844,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
244,1045971,1047971,261.49275,500.0,-0.1599999964237213,0.08061638648808002,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
245,1047971,1049971,261.99275,500.0,0.041875001043081284,0.0565241208024323,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
246,1049971,1051971,262.49275,500.0,0.06562499701976776,0.13111743396520614,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
247,1051971,1053971,262.99275,500.0,-0.1171875,0.015752632069587706,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
248,1053971,1055971,263.49275,500.0,-0.07343749701976776,0.08988262074720114,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
249,1055971,1057971,263.99275,500.0,-0.17093749344348907,0.11721805012822151,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
250,1057971,1059971,264.49275,500.0,-0.09812500327825546,0.12555769202895462,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
251,1059971,1061971,264.99275,500.0,-0.06843750178813934,0.12509436616301536,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
252,1061971,1063971,265.49275,500.0,-0.11156249791383743,0.060230622790753835,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
253,1063971,1065971,265.99275,500.0,0.08656249940395355,0.14409018678199498,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
254,1065971,1067971,266.49275,500.0,-0.037812501192092896,0.20571075265109537,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
255,1067971,1069971,266.99275,500.0,0.19562500715255737,0.09358914620876312,False,True,True,significant_er,True,266.99275,19.75,21.75,41.75,26.25,41.75,22.0,6.5,-1.1203124523162842,-0.19187499582767487,1.3159374594688416,0.9284374564886093,0.7615624666213989,0.34812498092651367,0.9284374564886093,0.7055331161887884,6.34779552140341,0.12092456868588923,10.88230021218508,7.677823180004853,2.8788606377484363,native,matched_auto_manual_robust_mad,significant
256,1069971,1071971,267.49275,500.0,-0.16593749821186066,0.13065412190705536,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
257,1071971,1073971,267.99275,500.0,0.19593749940395355,0.09822224469780921,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
258,1073971,1075971,268.49275,500.0,-0.18468749523162842,0.1445534946978092,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
259,1075971,1077971,268.99275,500.0,-0.02437499910593033,0.13389730631411076,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
260,1077971,1079971,269.49275,500.0,-0.10406249761581421,0.055134190151095386,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
261,1079971,1081971,269.99275,500.0,-0.0021875000093132257,0.11490150399045086,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
262,1081971,1083971,270.49275,500.0,0.008124999701976776,0.12370444103479385,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
263,1083971,1085971,270.99275,500.0,-0.29093751311302185,0.13992039620876312,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
264,1085971,1087971,271.49275,500.0,-0.02031249925494194,0.16493925287202,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
265,1087971,1089971,271.99275,500.0,0.04937500134110451,0.05976730520948767,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
266,1089971,1091971,272.49275,500.0,-0.09468749910593033,0.10748849690705538,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
267,1091971,1093971,272.99275,500.0,0.16437500715255737,0.055134190151095386,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
268,1093971,1095971,273.49275,500.0,-0.0006249999860301614,0.03521174869516398,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
269,1095971,1097971,273.99275,500.0,0.04906250163912773,0.21080717976763844,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
270,1097971,1099971,274.49275,500.0,-0.029999999329447746,0.02779874834306538,False,True,True,significant_er,True,274.49275,15.75,17.75,30.0,21.0,30.0,14.25,5.25,-1.161562442779541,0.7149999737739563,1.1315624434500933,1.8765624165534973,0.669374942779541,1.3471874445676804,1.8765624165534973,1.6583816716573996,3.8182758135006716,0.12092456868588923,9.35758924548586,15.518454495612145,11.140725654081944,native,matched_auto_manual_robust_mad,significant
271,1099971,1101971,274.99275,500.0,-0.05781250074505806,0.05374425121508539,False,True,True,significant_er,True,274.99275,19.0,20.5,40.5,24.25,40.5,21.5,5.25,-1.5359375476837158,0.3278124928474426,1.4781250469386578,1.8637500405311584,0.8025000691413879,0.7043750286102295,1.8637500405311584,1.2608879366405217,4.265172820043148,0.12092456868588923,12.223529618519459,15.412501039159304,5.824912474485621,native,matched_auto_manual_robust_mad,significant
